ï»¿Informe de alerta de HP SiteScope - Tabla
"Monitor","Tipo","Estado","Mensaje","Fecha","Grupo",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 09:20 PM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 09:50 PM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 11:03 PM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 11:30 PM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 12:00 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 12:30 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 01:00 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 01:30 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 02:00 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 03:00 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 03:30 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 04:00 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 04:30 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 05:00 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 05:30 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 06:00 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 07:00 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 07:30 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 08:00 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 08:30 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 09:00 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 09:30 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria centroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 10:30 AM","ENDPOINT PROTECTION: Sistema: centroscsp01",
"Memoria metroscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","16/04/22 06:50 AM","ENDPOINT PROTECTION: Sistema: metroscsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 04:18 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 04:48 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 05:19 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 05:48 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 06:48 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 07:18 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 07:48 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 08:18 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 09:38 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 10:38 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 11:08 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","18/04/22 11:38 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","19/04/22 12:48 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","19/04/22 01:58 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","19/04/22 07:18 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","20/04/22 10:38 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","20/04/22 11:28 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","20/04/22 11:58 AM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","20/04/22 12:58 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","20/04/22 01:28 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria nortescsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","20/04/22 01:58 PM","ENDPOINT PROTECTION: Sistema: nortescsp01",
"Memoria occscsp01","Mailto","Pass","imss.monitoreo@imss.gob.mx francisco.diazpa@imss.gob.mx sa-dedicated@kionetworks.com benjamin.vargas@imss.gob.mx david.rojasf@imss.gob.mx Ricardo.yanezm@imss.gob.mx salvador.sanchez@imss.gob.mx juliolr@microsoft.com carlos.ramirezriv@imss.gob.mx lucio.gomez@imss.gob.mx di.operacion@imss.gob.mx hco-cmi@kionetworks.com hco-intel@kionetworks.com alertasdemonitoreo@kionetworks.com imss.monitoreo@imss.gob.mx","17/04/22 05:20 PM","ENDPOINT PROTECTION: Sistema: occscsp01",
